year,month,month_ID,firm_ID,stock_price,DPS,shares_outstanding,adjustment_coefficient,R_F
2015,7,7,1324,1195,0,25751000,1,4.358740403119928e-4
2015,8,8,1324,1273,0,25751000,1,4.626405016062174e-4
2015,9,9,1324,1286,0,25751000,1,4.709409509511897e-4
2015,10,10,1324,1263,0,25751000,1,4.941935011470922e-4
2015,11,11,1324,1358,0,25751000,1,5.190200094467227e-4
2015,12,12,1324,1221,12,25751000,1,4.7454538264174765e-4
2016,1,13,1324,1276,0,25751000,1,-1.393929495184192e-4
2016,2,14,1324,1271,0,25751000,1,-1.373434292129241e-4
2016,3,15,1324,1134,0,25751000,1,-8.194016339322899e-5
2016,4,16,1324,1128,0,25751000,1,-4.2083320996896574e-5
2016,5,17,1324,1130,0,25751000,1,-7.925778492923401e-5
2016,6,18,1324,1053,11,25751000,1,-2.4916947603924202e-5
2016,7,19,1324,1071,0,25751000,1,0
2016,8,20,1324,1111,0,25751000,1,-4.284323566529397e-6
2016,9,21,1324,1125,0,25751000,1,6.86211131358352e-5
2016,10,22,1324,1096,0,25751000,1,9.82037324248813e-5
2016,11,23,1324,1119,0,25751000,1,-1.948190666647861e-4
2016,12,24,1324,1153,11,25751000,1,-2.3293435599093068e-4
2017,1,25,1324,1189,0,25751000,1,4.1563852309799176e-5
2017,2,26,1324,1128,0,25751000,1,6.333753015758524e-5
2017,3,27,1324,1117,0,25751000,1,3.403390730389742e-5
2017,4,28,1324,1225,0,25751000,1,1.2661526414449327e-5
2017,5,29,1324,1164,0,25751000,1,-4.699964362884604e-5
2017,6,30,1324,1271,11,25751000,1,5.08402779372409e-5
2017,7,31,1324,1325,0,25751000,1,0
2017,8,32,1324,1353,0,25751000,1,6.0069596402172464e-5
2017,9,33,1324,1395,0,25751000,1,6.978353568447844e-5
2017,10,34,1324,1255,0,25751000,1,3.370920296834414e-5
2017,11,35,1324,1141,0,25751000,1,8.233147515380662e-6
2017,12,36,1324,1300,11,25751000,1,5.265067636168696e-5
2018,1,37,1324,1279,0,25751000,1,2.947826010987046e-4
2018,2,38,1324,1297,0,25751000,1,3.0086036407010394e-4
2018,3,39,1324,1217,0,25751000,1,3.275954343995545e-4
2018,4,40,1324,1130,0,25751000,1,3.772855493909446e-4
2018,5,41,1324,1248,0,25751000,1,3.127117259491933e-4
2018,6,42,1324,1304,15,25751000,1,2.789291802397577e-4
2018,7,43,1324,1434,0,25751000,1,3.2726411891658726e-4
2018,8,44,1324,1600,0,25751000,1,2.664878185557377e-4
2018,9,45,1324,1621,0,25751000,1,2.4168261216524111e-4
2018,10,46,1324,1680,0,25751000,1,2.604259696296518e-4
2018,11,47,1324,1624,0,25751000,1,3.4465616818470275e-4
2018,12,48,1324,2105,15,25751000,1,3.6904424204767613e-4
2019,1,49,1324,2182,0,25751000,1,4.935368360524654e-4
2019,2,50,1324,2363,0,25751000,1,4.7105999460134173e-4
2019,3,51,1324,2017,0,25751000,1,5.524236313591246e-4
2019,4,52,1324,1934,0,25751000,1,6.380331542604836e-4
2019,5,53,1324,2089,0,25751000,1,6.728155091914232e-4
2019,6,54,1324,2242,15,25751000,1,6.165383493766421e-4
2019,7,55,1324,2080,0,25751000,1,6.506825543518218e-4
2019,8,56,1324,2043,0,25751000,1,5.834098546538314e-4
2019,9,57,1324,1885,0,25751000,1,6.114423167053608e-4
2019,10,58,1324,1784,0,25751000,1,6.848179857960326e-4
2019,11,59,1324,1826,0,25751000,1,7.367713245845299e-4
2019,12,60,1324,2031,15,25751000,1,6.953960765866892e-4
2020,1,61,1324,2546,0,25751000,1,5.372061978208256e-5
2020,2,62,1324,2003,0,25751000,1,1.0156758127966897e-4
2020,3,63,1324,1705,0,25751000,1,8.202927112379008e-5
2020,4,64,1324,1660,0,25751000,1,3.807413221889874e-5
2020,5,65,1324,1690,0,25751000,1,2.0063917255108217e-5
2020,6,66,1324,1787,16,25751000,1,2.4187631625682117e-5
2020,7,67,1324,1683,0,25751000,1,4.327698904151324e-5
2020,8,68,1324,1535,0,25751000,1,3.4643469071159566e-5
2020,9,69,1324,1660,0,25751000,1,3.931858867494157e-5
2020,10,70,1324,1596,0,25751000,1,6.623265139295986e-5
2020,11,71,1324,1663,0,25751000,1,3.6010742415965065e-5
2020,12,72,1324,1361,16,25751000,1,2.5720489585073665e-5
2015,1,1,1325,1603,0,12684000,1,2.4168261216524111e-4
2015,2,2,1325,1880,0,12684000,1,2.604259696296518e-4
2015,3,3,1325,2066,0,12684000,1,3.4465616818470275e-4
2015,4,4,1325,2101,0,12684000,1,3.6904424204767613e-4
2015,5,5,1325,2400,0,12684000,1,2.947826010987046e-4
2015,6,6,1325,2674,4,12684000,1,3.0086036407010394e-4
2015,7,7,1325,2767,0,12684000,1,3.275954343995545e-4
2015,8,8,1325,2795,0,12684000,1,3.772855493909446e-4
2015,9,9,1325,2629,0,12684000,1,3.127117259491933e-4
2015,10,10,1325,2768,0,12684000,1,2.789291802397577e-4
2015,11,11,1325,3001,0,12684000,1,3.2726411891658726e-4
2015,12,12,1325,3225,4,12684000,1,2.664878185557377e-4
2016,1,13,1325,2982,0,12684000,1,6.114423167053608e-4
2016,2,14,1325,3065,0,12684000,1,6.848179857960326e-4
2016,3,15,1325,2740,0,12684000,1,7.367713245845299e-4
2016,4,16,1325,2635,0,12684000,1,6.953960765866892e-4
2016,5,17,1325,2827,0,12684000,1,4.935368360524654e-4
2016,6,18,1325,2701,4,12684000,1,4.7105999460134173e-4
2016,7,19,1325,2819,0,12684000,1,5.524236313591246e-4
2016,8,20,1325,2894,0,12684000,1,6.380331542604836e-4
2016,9,21,1325,3252,0,12684000,1,6.728155091914232e-4
2016,10,22,1325,3353,0,12684000,1,6.165383493766421e-4
2016,11,23,1325,3594,0,12684000,1,6.506825543518218e-4
2016,12,24,1325,3584,4,12684000,1,5.834098546538314e-4
2017,1,25,1325,3947,0,12684000,1,3.931858867494157e-5
2017,2,26,1325,4084,0,12684000,1,6.623265139295986e-5
2017,3,27,1325,3734,0,12684000,1,3.6010742415965065e-5
2017,4,28,1325,3884,0,12684000,1,2.5720489585073665e-5
2017,5,29,1325,3883,0,12684000,1,5.372061978208256e-5
2017,6,30,1325,4242,12,12684000,1,1.0156758127966897e-4
2017,7,31,1325,4511,0,12684000,1,8.202927112379008e-5
2017,8,32,1325,4131,0,12684000,1,3.807413221889874e-5
2017,9,33,1325,4226,0,12684000,1,2.0063917255108217e-5
2017,10,34,1325,3683,0,12684000,1,2.4187631625682117e-5
2017,11,35,1325,3696,0,12684000,1,4.327698904151324e-5
2017,12,36,1325,4498,12,12684000,1,3.4643469071159566e-5
2018,1,37,1325,4286,0,12684000,1,-7.040710798774999e-5
2018,2,38,1325,4206,0,12684000,1,-6.005029589200579e-5
2018,3,39,1325,4685,0,12684000,1,-1.546858426427934e-4
2018,4,40,1325,3946,0,12684000,1,-2.019053925469912e-4
2018,5,41,1325,4370,0,12684000,1,-9.948516341391951e-5
2018,6,42,1325,3837,27,12684000,1,-7.306199922659694e-5
2018,7,43,1325,4096,0,12684000,1,-4.0726631100334606e-5
2018,8,44,1325,3868,0,12684000,1,-5.3538201817972085e-5
2018,9,45,1325,4217,0,12684000,1,7.595918721511793e-5
2018,10,46,1325,4079,0,12684000,1,2.2447959333098474e-4
2018,11,47,1325,4259,0,12684000,1,2.4686156939715147e-4
2018,12,48,1325,4999,27,12684000,1,2.555448304290341e-4
2019,1,49,1325,5099,0,12684000,1,4.941935011470922e-4
2019,2,50,1325,5633,0,12684000,1,5.190200094467227e-4
2019,3,51,1325,5633,0,12684000,1,4.7454538264174765e-4
2019,4,52,1325,5615,0,12684000,1,5.020144424060936e-4
2019,5,53,1325,5538,0,12684000,1,6.326050390087753e-4
2019,6,54,1325,5285,39,12684000,1,4.988897985545918e-4
2019,7,55,1325,5104,0,12684000,1,4.682935379037356e-4
2019,8,56,1325,5115,0,12684000,1,4.1768156395343694e-4
2019,9,57,1325,5313,0,12684000,1,3.941414616913267e-4
2019,10,58,1325,5660,0,12684000,1,4.358740403119928e-4
2019,11,59,1325,5834,0,12684000,1,4.626405016062174e-4
2019,12,60,1325,6372,39,12684000,1,4.709409509511897e-4
2020,1,61,1325,7040,0,12684000,1,9.82037324248813e-5
2020,2,62,1325,7138,0,12684000,1,-1.948190666647861e-4
2020,3,63,1325,7102,0,12684000,1,-2.3293435599093068e-4
2020,4,64,1325,6769,0,12684000,1,-1.393929495184192e-4
2020,5,65,1325,6016,0,12684000,1,-1.373434292129241e-4
2020,6,66,1325,7136,45,12684000,1,-8.194016339322899e-5
2020,7,67,1325,7551,0,12684000,1,-4.2083320996896574e-5
2020,8,68,1325,7002,0,12684000,1,-7.925778492923401e-5
2020,9,69,1325,7399,0,12684000,1,-2.4916947603924202e-5
2020,10,70,1325,7134,0,12684000,1,0
2020,11,71,1325,7887,0,12684000,1,-4.284323566529397e-6
2020,12,72,1325,7193,45,12684000,1,6.86211131358352e-5
2015,1,1,1326,757,0,9764000,1,7.595918721511793e-5
2015,2,2,1326,838,0,9764000,1,2.2447959333098474e-4
2015,3,3,1326,928,0,9764000,1,2.4686156939715147e-4
2015,4,4,1326,1174,0,9764000,1,2.555448304290341e-4
2015,5,5,1326,1321,0,9764000,1,-7.040710798774999e-5
2015,6,6,1326,1413,12,9764000,1,-6.005029589200579e-5
2015,7,7,1326,1786,0,9764000,1,-1.546858426427934e-4
2015,8,8,1326,1872,0,9764000,1,-2.019053925469912e-4
2015,9,9,1326,1610,0,9764000,1,-9.948516341391951e-5
2015,10,10,1326,1789,0,9764000,1,-7.306199922659694e-5
2015,11,11,1326,1886,0,9764000,1,-4.0726631100334606e-5
2015,12,12,1326,1637,12,9764000,1,-5.3538201817972085e-5
2016,1,13,1326,1890,0,9764000,1,3.941414616913267e-4
2016,2,14,1326,1743,0,9764000,1,4.358740403119928e-4
2016,3,15,1326,1519,0,9764000,1,4.626405016062174e-4
2016,4,16,1326,1599,0,9764000,1,4.709409509511897e-4
2016,5,17,1326,1545,0,9764000,1,4.941935011470922e-4
2016,6,18,1326,1239,22,9764000,1,5.190200094467227e-4
2016,7,19,1326,1251,0,9764000,1,4.7454538264174765e-4
2016,8,20,1326,1256,0,9764000,1,5.020144424060936e-4
2016,9,21,1326,1303,0,9764000,1,6.326050390087753e-4
2016,10,22,1326,1241,0,9764000,1,4.988897985545918e-4
2016,11,23,1326,1296,0,9764000,1,4.682935379037356e-4
2016,12,24,1326,1354,22,9764000,1,4.1768156395343694e-4
2017,1,25,1326,1464,0,9764000,1,-2.4916947603924202e-5
2017,2,26,1326,1552,0,9764000,1,0
2017,3,27,1326,1454,0,9764000,1,-4.284323566529397e-6
2017,4,28,1326,1492,0,9764000,1,6.86211131358352e-5
2017,5,29,1326,1486,0,9764000,1,9.82037324248813e-5
2017,6,30,1326,1565,33,9764000,1,-1.948190666647861e-4
2017,7,31,1326,1663,0,9764000,1,-2.3293435599093068e-4
2017,8,32,1326,1587,0,9764000,1,-1.393929495184192e-4
2017,9,33,1326,1800,0,9764000,1,-1.373434292129241e-4
2017,10,34,1326,1536,0,9764000,1,-8.194016339322899e-5
2017,11,35,1326,1473,0,9764000,1,-4.2083320996896574e-5
2017,12,36,1326,1705,33,9764000,1,-7.925778492923401e-5
2018,1,37,1326,1860,0,9764000,1,5.08402779372409e-5
2018,2,38,1326,1782,0,9764000,1,0
2018,3,39,1326,1630,0,9764000,1,6.0069596402172464e-5
2018,4,40,1326,1607,0,9764000,1,6.978353568447844e-5
2018,5,41,1326,1753,0,9764000,1,3.370920296834414e-5
2018,6,42,1326,1582,33,9764000,1,8.233147515380662e-6
2018,7,43,1326,1485,0,9764000,1,5.265067636168696e-5
2018,8,44,1326,1361,0,9764000,1,4.1563852309799176e-5
2018,9,45,1326,1333,0,9764000,1,6.333753015758524e-5
2018,10,46,1326,13747,0,976000,0.1,3.403390730389742e-5
2018,11,47,1326,13671,0,976000,1,1.2661526414449327e-5
2018,12,48,1326,13923,330,976000,1,-4.699964362884604e-5
2019,1,49,1326,16385,0,976000,1,2.789291802397577e-4
2019,2,50,1326,17550,0,976000,1,3.2726411891658726e-4
2019,3,51,1326,18091,0,976000,1,2.664878185557377e-4
2019,4,52,1326,20097,0,976000,1,2.4168261216524111e-4
2019,5,53,1326,18983,0,976000,1,2.604259696296518e-4
2019,6,54,1326,16545,330,976000,1,3.4465616818470275e-4
2019,7,55,1326,16025,0,976000,1,3.6904424204767613e-4
2019,8,56,1326,15543,0,976000,1,2.947826010987046e-4
2019,9,57,1326,15188,0,976000,1,3.0086036407010394e-4
2019,10,58,1326,15368,0,976000,1,3.275954343995545e-4
2019,11,59,1326,16458,0,976000,1,3.772855493909446e-4
2019,12,60,1326,18738,330,976000,1,3.127117259491933e-4
2020,1,61,1326,20022,0,976000,1,6.165383493766421e-4
2020,2,62,1326,20811,0,976000,1,6.506825543518218e-4
2020,3,63,1326,23617,0,976000,1,5.834098546538314e-4
2020,4,64,1326,23242,0,976000,1,6.114423167053608e-4
2020,5,65,1326,21024,0,976000,1,6.848179857960326e-4
2020,6,66,1326,21181,398,976000,1,7.367713245845299e-4
2020,7,67,1326,21243,0,976000,1,6.953960765866892e-4
2020,8,68,1326,19629,0,976000,1,4.935368360524654e-4
2020,9,69,1326,19814,0,976000,1,4.7105999460134173e-4
2020,10,70,1326,19554,0,976000,1,5.524236313591246e-4
2020,11,71,1326,23027,0,976000,1,6.380331542604836e-4
2020,12,72,1326,20720,398,976000,1,6.728155091914232e-4
2015,1,1,1327,1317,0,892000,1,6.333753015758524e-5
2015,2,2,1327,1542,0,892000,1,3.403390730389742e-5
2015,3,3,1327,1610,0,892000,1,1.2661526414449327e-5
2015,4,4,1327,1710,0,892000,1,-4.699964362884604e-5
2015,5,5,1327,1794,0,892000,1,5.08402779372409e-5
2015,6,6,1327,1951,30,892000,1,0
2015,7,7,1327,2028,0,892000,1,6.0069596402172464e-5
2015,8,8,1327,1715,0,892000,1,6.978353568447844e-5
2015,9,9,1327,1661,0,892000,1,3.370920296834414e-5
2015,10,10,1327,1737,0,892000,1,8.233147515380662e-6
2015,11,11,1327,1919,0,892000,1,5.265067636168696e-5
2015,12,12,1327,2110,30,892000,1,4.1563852309799176e-5
2016,1,13,1327,2202,0,892000,1,3.0086036407010394e-4
2016,2,14,1327,2318,0,892000,1,3.275954343995545e-4
2016,3,15,1327,2436,0,892000,1,3.772855493909446e-4
2016,4,16,1327,2480,0,892000,1,3.127117259491933e-4
2016,5,17,1327,2481,0,892000,1,2.789291802397577e-4
2016,6,18,1327,2655,24,892000,1,3.2726411891658726e-4
2016,7,19,1327,2553,0,892000,1,2.664878185557377e-4
2016,8,20,1327,2603,0,892000,1,2.4168261216524111e-4
2016,9,21,1327,3083,0,892000,1,2.604259696296518e-4
2016,10,22,1327,3428,0,892000,1,3.4465616818470275e-4
2016,11,23,1327,3956,0,892000,1,3.6904424204767613e-4
2016,12,24,1327,3959,24,892000,1,2.947826010987046e-4
2017,1,25,1327,4279,0,892000,1,4.7105999460134173e-4
2017,2,26,1327,5216,0,892000,1,5.524236313591246e-4
2017,3,27,1327,4777,0,892000,1,6.380331542604836e-4
2017,4,28,1327,4765,0,892000,1,6.728155091914232e-4
2017,5,29,1327,5293,0,892000,1,6.165383493766421e-4
2017,6,30,1327,5410,26,892000,1,6.506825543518218e-4
2017,7,31,1327,5260,0,892000,1,5.834098546538314e-4
2017,8,32,1327,4855,0,892000,1,6.114423167053608e-4
2017,9,33,1327,5345,0,892000,1,6.848179857960326e-4
2017,10,34,1327,4839,0,892000,1,7.367713245845299e-4
2017,11,35,1327,4912,0,892000,1,6.953960765866892e-4
2017,12,36,1327,5030,26,892000,1,4.935368360524654e-4
2018,1,37,1327,4892,0,892000,1,1.0156758127966897e-4
2018,2,38,1327,4657,0,892000,1,8.202927112379008e-5
2018,3,39,1327,4197,0,892000,1,3.807413221889874e-5
2018,4,40,1327,4275,0,892000,1,2.0063917255108217e-5
2018,5,41,1327,4380,0,892000,1,2.4187631625682117e-5
2018,6,42,1327,4427,29,892000,1,4.327698904151324e-5
2018,7,43,1327,5163,0,892000,1,3.4643469071159566e-5
2018,8,44,1327,4822,0,892000,1,3.931858867494157e-5
2018,9,45,1327,5216,0,892000,1,6.623265139295986e-5
2018,10,46,1327,5205,0,892000,1,3.6010742415965065e-5
2018,11,47,1327,5092,0,892000,1,2.5720489585073665e-5
2018,12,48,1327,5529,29,892000,1,5.372061978208256e-5
2019,1,49,1327,6012,0,892000,1,-7.306199922659694e-5
2019,2,50,1327,5937,0,892000,1,-4.0726631100334606e-5
2019,3,51,1327,6122,0,892000,1,-5.3538201817972085e-5
2019,4,52,1327,6809,0,892000,1,7.595918721511793e-5
2019,5,53,1327,8155,0,892000,1,2.2447959333098474e-4
2019,6,54,1327,7923,29,892000,1,2.4686156939715147e-4
2019,7,55,1327,10121,0,892000,1,2.555448304290341e-4
2019,8,56,1327,11119,0,892000,1,-7.040710798774999e-5
2019,9,57,1327,10775,0,892000,1,-6.005029589200579e-5
2019,10,58,1327,10591,0,892000,1,-1.546858426427934e-4
2019,11,59,1327,10499,0,892000,1,-2.019053925469912e-4
2019,12,60,1327,10544,29,892000,1,-9.948516341391951e-5
2020,1,61,1327,9623,0,892000,1,4.988897985545918e-4
2020,2,62,1327,9073,0,892000,1,4.682935379037356e-4
2020,3,63,1327,10339,0,892000,1,4.1768156395343694e-4
2020,4,64,1327,10262,0,892000,1,3.941414616913267e-4
2020,5,65,1327,9270,0,892000,1,4.358740403119928e-4
2020,6,66,1327,9744,29,892000,1,4.626405016062174e-4
2020,7,67,1327,8862,0,892000,1,4.709409509511897e-4
2020,8,68,1327,8981,0,892000,1,4.941935011470922e-4
2020,9,69,1327,9827,0,892000,1,5.190200094467227e-4
2020,10,70,1327,10038,0,892000,1,4.7454538264174765e-4
2020,11,71,1327,10209,0,892000,1,5.020144424060936e-4
2020,12,72,1327,9559,29,892000,1,6.326050390087753e-4
2015,1,1,1328,1029,0,36116000,1,6.623265139295986e-5
2015,2,2,1328,1132,0,36116000,1,3.6010742415965065e-5
2015,3,3,1328,1301,0,36116000,1,2.5720489585073665e-5
2015,4,4,1328,1367,0,36116000,1,5.372061978208256e-5
2015,5,5,1328,1485,0,36116000,1,1.0156758127966897e-4
2015,6,6,1328,1750,15,36116000,1,8.202927112379008e-5
2015,7,7,1328,1648,0,36116000,1,3.807413221889874e-5
2015,8,8,1328,1635,0,36116000,1,2.0063917255108217e-5
2015,9,9,1328,1666,0,36116000,1,2.4187631625682117e-5
2015,10,10,1328,1709,0,36116000,1,4.327698904151324e-5
2015,11,11,1328,1926,0,36116000,1,3.4643469071159566e-5
2015,12,12,1328,1930,15,36116000,1,3.931858867494157e-5
2016,1,13,1328,2058,0,36116000,1,-6.005029589200579e-5
2016,2,14,1328,2108,0,36116000,1,-1.546858426427934e-4
2016,3,15,1328,1971,0,36116000,1,-2.019053925469912e-4
2016,4,16,1328,2179,0,36116000,1,-9.948516341391951e-5
2016,5,17,1328,2328,0,36116000,1,-7.306199922659694e-5
2016,6,18,1328,2078,15,36116000,1,-4.0726631100334606e-5
2016,7,19,1328,2141,0,36116000,1,-5.3538201817972085e-5
2016,8,20,1328,2240,0,36116000,1,7.595918721511793e-5
2016,9,21,1328,2318,0,36116000,1,2.2447959333098474e-4
2016,10,22,1328,2408,0,36116000,1,2.4686156939715147e-4
2016,11,23,1328,2658,0,36116000,1,2.555448304290341e-4
2016,12,24,1328,2502,15,36116000,1,-7.040710798774999e-5
2017,1,25,1328,2671,0,36116000,1,5.190200094467227e-4
2017,2,26,1328,2603,0,36116000,1,4.7454538264174765e-4
2017,3,27,1328,2388,0,36116000,1,5.020144424060936e-4
2017,4,28,1328,2735,0,36116000,1,6.326050390087753e-4
2017,5,29,1328,3030,0,36116000,1,4.988897985545918e-4
2017,6,30,1328,3095,20,36116000,1,4.682935379037356e-4
2017,7,31,1328,3239,0,36116000,1,4.1768156395343694e-4
2017,8,32,1328,2914,0,36116000,1,3.941414616913267e-4
2017,9,33,1328,2970,0,36116000,1,4.358740403119928e-4
2017,10,34,1328,2727,0,36116000,1,4.626405016062174e-4
2017,11,35,1328,2388,0,36116000,1,4.709409509511897e-4
2017,12,36,1328,2605,20,36116000,1,4.941935011470922e-4
2018,1,37,1328,2864,0,36116000,1,-1.948190666647861e-4
2018,2,38,1328,2838,0,36116000,1,-2.3293435599093068e-4
2018,3,39,1328,2331,0,36116000,1,-1.393929495184192e-4
2018,4,40,1328,2218,0,36116000,1,-1.373434292129241e-4
2018,5,41,1328,2214,0,36116000,1,-8.194016339322899e-5
2018,6,42,1328,2132,22,36116000,1,-4.2083320996896574e-5
2018,7,43,1328,2344,0,36116000,1,-7.925778492923401e-5
2018,8,44,1328,1997,0,36116000,1,-2.4916947603924202e-5
2018,9,45,1328,2214,0,36116000,1,0
2018,10,46,1328,2247,0,36116000,1,-4.284323566529397e-6
2018,11,47,1328,2198,0,36116000,1,6.86211131358352e-5
2018,12,48,1328,2339,22,36116000,1,9.82037324248813e-5
2019,1,49,1328,2445,0,36116000,1,8.233147515380662e-6
2019,2,50,1328,2602,0,36116000,1,5.265067636168696e-5
2019,3,51,1328,2442,0,36116000,1,4.1563852309799176e-5
2019,4,52,1328,2317,0,36116000,1,6.333753015758524e-5
2019,5,53,1328,2461,0,36116000,1,3.403390730389742e-5
2019,6,54,1328,2593,24,36116000,1,1.2661526414449327e-5
2019,7,55,1328,2660,0,36116000,1,-4.699964362884604e-5
2019,8,56,1328,3196,0,36116000,1,5.08402779372409e-5
2019,9,57,1328,3336,0,36116000,1,0
2019,10,58,1328,3165,0,36116000,1,6.0069596402172464e-5
2019,11,59,1328,3205,0,36116000,1,6.978353568447844e-5
2019,12,60,1328,3324,24,36116000,1,3.370920296834414e-5
2020,1,61,1328,3717,0,36116000,1,3.4465616818470275e-4
2020,2,62,1328,3907,0,36116000,1,3.6904424204767613e-4
2020,3,63,1328,3713,0,36116000,1,2.947826010987046e-4
2020,4,64,1328,3338,0,36116000,1,3.0086036407010394e-4
2020,5,65,1328,2936,0,36116000,1,3.275954343995545e-4
2020,6,66,1328,2977,26,36116000,1,3.772855493909446e-4
2020,7,67,1328,3044,0,36116000,1,3.127117259491933e-4
2020,8,68,1328,3057,0,36116000,1,2.789291802397577e-4
2020,9,69,1328,3295,0,36116000,1,3.2726411891658726e-4
2020,10,70,1328,3252,0,36116000,1,2.664878185557377e-4
2020,11,71,1328,3714,0,36116000,1,2.4168261216524111e-4
2020,12,72,1328,3133,26,36116000,1,2.604259696296518e-4
2015,1,1,1329,1846,0,17073000,1,0
2015,2,2,1329,2208,0,17073000,1,-4.284323566529397e-6
2015,3,3,1329,2448,0,17073000,1,6.86211131358352e-5
2015,4,4,1329,2489,0,17073000,1,9.82037324248813e-5
2015,5,5,1329,2543,0,17073000,1,-1.948190666647861e-4
2015,6,6,1329,3096,48,17073000,1,-2.3293435599093068e-4
2015,7,7,1329,3238,0,17073000,1,-1.393929495184192e-4
2015,8,8,1329,3252,0,17073000,1,-1.373434292129241e-4
2015,9,9,1329,3373,0,17073000,1,-8.194016339322899e-5
2015,10,10,1329,3538,0,17073000,1,-4.2083320996896574e-5
2015,11,11,1329,3798,0,17073000,1,-7.925778492923401e-5
2015,12,12,1329,3624,48,17073000,1,-2.4916947603924202e-5
2016,1,13,1329,4035,0,17073000,1,0
2016,2,14,1329,4906,0,17073000,1,6.0069596402172464e-5
2016,3,15,1329,4206,0,17073000,1,6.978353568447844e-5
2016,4,16,1329,4188,0,17073000,1,3.370920296834414e-5
2016,5,17,1329,3978,0,17073000,1,8.233147515380662e-6
2016,6,18,1329,3766,48,17073000,1,5.265067636168696e-5
2016,7,19,1329,4112,0,17073000,1,4.1563852309799176e-5
2016,8,20,1329,4263,0,17073000,1,6.333753015758524e-5
2016,9,21,1329,4606,0,17073000,1,3.403390730389742e-5
2016,10,22,1329,4566,0,17073000,1,1.2661526414449327e-5
2016,11,23,1329,4992,0,17073000,1,-4.699964362884604e-5
2016,12,24,1329,4894,48,17073000,1,5.08402779372409e-5
2017,1,25,1329,6030,0,17073000,1,3.2726411891658726e-4
2017,2,26,1329,6228,0,17073000,1,2.664878185557377e-4
2017,3,27,1329,5962,0,17073000,1,2.4168261216524111e-4
2017,4,28,1329,6471,0,17073000,1,2.604259696296518e-4
2017,5,29,1329,6418,0,17073000,1,3.4465616818470275e-4
2017,6,30,1329,6379,40,17073000,1,3.6904424204767613e-4
